listing_id,Comment,decoded_model_output,location,cleanliness,accuracy,check-in,communication,value
790887,"Absolutely amazing! This apartment is in a very convenient location and is  beautifully set up. Robert is lovely, and is an amazing, super social and very hospitable host. My friends and I felt completely at home and throughly enjoyed our time at this Airbnb. We’ll definitely be back!","location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"Rob was a very sweet host. Managed  to help me with parking, local tips and made my experience in Toronto smooth and welcoming. His place is located in an excellent area, 2 minutes walking from the subway.","host:positive, area:positive, tips:positive",1,1,-1,-1,1,-1
790887,"Robert was an amazing host, he made sure I had the best time. I am loss for words at the warmth he had shown. He is just perfect!",host:positive,-1,-1,-1,-1,1,-1
790887,Robert was very kind and responsive. The location was right next to a subway station so we had easy access to locations downtown. The set up is great so you can leave freely without disturbing anyone. Great host!,"location:positive, set up:positive",1,1,-1,-1,-1,-1
790887,Robert is great! the place is so nice and clean and well connected. I definitely recommend it,place:positive,1,-1,-1,-1,-1,-1
790887,"Rob’s place is beautiful and nice and cozy, very well furnished and he provides everything you’d need for a stay! Rob is super friendly and helpful.","place:positive, furnished:positive, stay:positive",1,1,1,-1,-1,-1
790887,Everything from start to end was on point. Phennonmenal experience. I would recommend anyone to be a guest at Robert's place. I've never had a better host.,host:positive,-1,-1,-1,-1,1,-1
790887,The Robert's place is very cozy. He is a incredible guy and very helpful. His apartment is less than 1 minute from a subway station. And there is a lot of things to do just walking some minutes. It's less than 10 minutes walk from Eaton Center (the main shopping mall). I really recommend this place to anyone!,"place:positive, guy:positive",1,1,-1,-1,-1,-1
790887,"Robert is very hospitable and kind! I would highly recommend staying at his place. Great location and fantastic atmosphere. Thank you again, Robert.","location:positive, atmosphere:positive",1,-1,-1,-1,-1,-1
790887,Very nice place and was centred at a great location. Roberts a great host!,"place:positive, location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"I love this space, thank you!",space:positive,-1,-1,1,-1,-1,-1
790887,We had a nice night,night:positive,-1,-1,1,-1,-1,-1
790887,Rob’s super friendly and hospitable (as always)! Had a great time staying at his place again :),place:positive,1,-1,-1,-1,-1,-1
790887,"Such an amazing place in Toronto downtown more than I was expected. Robert was so nice. BTW, the Starbuck is downstair. I do like the light, with 4 different levels, which you could adjust by your preference. Definitely I will book it again.","place:positive, Starbuck:positive",1,1,-1,-1,-1,-1
790887,Robert and his place were fantastic.  It was the perfect location for the workshop I was attending and the neighborhood had a lot of options for a great dinner.  Robert was so welcoming and his home was clean and really comfortable.  I was so happy to be the recipient of his warm welcome. I would highly recommend Robert and his home.,"location:positive, neighborhood:positive, dinner:positive, neighborhood:positive",1,1,-1,-1,-1,-1
790887,"Our stay was pleasant, Robert was helpful and the location was good.","stay:positive, location:positive",1,-1,1,-1,-1,-1
790887,100% recommend that you book this place.,noaspectterm:none,-1,0,-1,-1,-1,-1
790887,"Rob’s place has yet been one of the best Airbnb stays yet! He’s such a genuine and helpful host! It was like reuniting with a long lost friend. We loved the location, the ambience, and how the city was well within reach.  We would definitely stay here again!","location:positive, ambience:positive, city:positive",1,-1,-1,-1,-1,-1
790887,The subway station is 1 min walk to the apartment. There are many Asian restaurants to explore along Yonge Street at which the apartment locates. There is a gym in the top part of the apartment.,"subway station:positive, Asian restaurants:positive, gym:positive",1,1,-1,-1,-1,-1
790887,Everybody should come to this place. It’s fantastic!,place:positive,1,-1,-1,-1,-1,-1
790887,Everything was perfect and Robert is a very kind hostess,hostess:positive,-1,-1,-1,-1,1,-1
1033162,"Unbelievable place! Perfect location for seeing all of the city. Frank as the perfect host giving suggestions of places to see and even gave my family a tour of the building, grocery store and unit. Could not have been any better.","location:positive, place:positive",1,-1,-1,-1,-1,-1
790887,"Robert was nothing short of an amazing host. The house was clean and beautiful, and he made us feel very welcome. During our short stay, he gave us tips on where to go, as we were in Toronto for the first time. It felt like a home away from home","host:positive, house:positive",-1,-1,1,-1,1,-1
1033162,Great spot. Close to things and a good view. The sports bar downstairs had remarkably good food for a bar. Uber is faster than the elevator. I think they just sit downstairs waiting.,"spot:positive, food:positive, bar:positive, Uber:negative",1,1,1,-1,0,-1
1033162,"Beautiful location, great space and Frank very helpful with tips and any questions we had. We would definitely stay again !","location:positive, space:positive",1,-1,1,-1,-1,-1
1033162,"Once a month my girlfriend and I, choose to have a staycation, where we spend time at a hotel in downtown Toronto. I decided to try Airbnb for the first time, where I booked this room to stay at, where we were planning to watch game one of the Toronto Raptors basketball game and dinner reservations at a close by restaurant. Upon our arrival, Frank (the owner) made arrangements that our check-in time would be 2pm. While approaching downtown, Frank messaged me at 2pm stating, his cleaner called in sick and that the place was not cleaned from the previous guest. He then said the cleaner would come in a few hours, while we were in the room! Frank also said he was out of town in Niagara and that he couldn't help us out. My girlfriend and I were furious about this situation, as we drove an hour and half to come stay at this Airbnb. As a weekend with one of the worst weather conditions (ice storm), this was extremely frustrating.  The room was filthy from the guest that stayed the night before and we were extremely disappointed and disgusted to spend a minute in this condo. In additon, the pictures posted are extremely misleading of how the place looks, as it is a very small condo, and the bed is a bunk bed.  After discussing the state of the room with Frank, he refused to offer any form of compensation for the inconvenience of this situation and suggested that there were a lot of restaurants around where we could have lunch to kill time until the cleaner arrived and cleans the place. The room already cost $250 and we were planning on going out for dinner later on that night. The fact that he suggested this option was a complete insult. As he had already taken my money and wasn’t considerate of the mistake that happened on his end. My girlfriend and I did not spend a minute in the place and decided to cancel all plans we had in the city and headed back home. We had wasted our time, gas, and were we left with no other option other than head back home. As a first time Airbnb user, I was extremely disappointed and will not be returning back to this unpredictable service again. I would definitely not recommend staying at this location for any future guests.","room:negative, room:negative, dinner reservations:negative, restaurant:negative",-1,0,0,-1,0,-1
